FarmID,FarmerID,Name,Location,SizeHectares,SoilType
1682,841,Tshepo's Farm 2,Western Cape,32;81,Loamy
1683,842,Dineo's Farm 1,Western Cape,36;45,Clay Loam
1684,842,Dineo's Farm 2,Western Cape,37;86,Loamy
1685,843,Thabo's Farm 1,Western Cape,11;72,Clay Loam
1686,843,Thabo's Farm 2,Western Cape,33;65,Loamy
1687,844,Sibusiso's Farm 1,Gauteng,35;75,Clay Loam
1688,844,Sibusiso's Farm 2,Gauteng,26;64,Red Loam
1689,845,Buhle's Farm 1,Eastern Cape,14;81,Clay Loam
1690,845,Buhle's Farm 2,Eastern Cape,28;3,Black Cotton Soil
1691,846,Buhle's Farm 1,Mpumalanga,22;47,Black Cotton Soil
1692,846,Buhle's Farm 2,Mpumalanga,44;8,Alluvial Soil
1693,847,Sibusiso's Farm 1,Western Cape,14;45,Clay Loam
1694,847,Sibusiso's Farm 2,Western Cape,34;05,Red Loam
1695,848,Lerato's Farm 1,North West,12;85,Black Cotton Soil
1696,848,Lerato's Farm 2,North West,30;33,Loamy
1697,849,Sibusiso's Farm 1,Northern Cape,21;75,Red Loam
1698,849,Sibusiso's Farm 2,Northern Cape,36;28,Alluvial Soil
1699,850,Dineo's Farm 1,Eastern Cape,45;26,Clay Loam
1700,850,Dineo's Farm 2,Eastern Cape,40;04,Red Loam
1701,851,Nomsa's Farm 1,Northern Cape,16;11,Red Loam
1702,851,Nomsa's Farm 2,Northern Cape,43;44,Red Loam
1703,852,Sibusiso's Farm 1,Free State,35;21,Loamy
1704,852,Sibusiso's Farm 2,Free State,30;98,Silty Clay
1705,853,Ayanda's Farm 1,Free State,29;95,Clay Loam
1706,853,Ayanda's Farm 2,Free State,27;49,Alluvial Soil
1707,854,Ayanda's Farm 1,Gauteng,19;59,Alluvial Soil
1708,854,Ayanda's Farm 2,Gauteng,43;94,Clay Loam
1709,855,Buhle's Farm 1,Northern Cape,35;22,Red Loam
1710,855,Buhle's Farm 2,Northern Cape,47;81,Silty Clay
1711,856,Kagiso's Farm 1,KZN,36;38,Alluvial Soil
1712,856,Kagiso's Farm 2,KZN,12;86,Silty Clay
1713,857,Thabo's Farm 1,Free State,38;69,Silty Clay
1714,857,Thabo's Farm 2,Free State,43;29,Alluvial Soil
1715,858,Buhle's Farm 1,Free State,34;56,Silty Clay
1716,858,Buhle's Farm 2,Free State,43;11,Alluvial Soil
1717,859,Dineo's Farm 1,Limpopo,27;88,Red Loam
1718,859,Dineo's Farm 2,Limpopo,26;5,Black Cotton Soil
1719,860,Sipho's Farm 1,Eastern Cape,36;92,Loamy
1720,860,Sipho's Farm 2,Eastern Cape,19;17,Alluvial Soil
1721,861,Tshepo's Farm 1,Mpumalanga,37;78,Clay Loam
1722,861,Tshepo's Farm 2,Mpumalanga,22;94,Red Loam
1723,862,Kagiso's Farm 1,Free State,17;81,Black Cotton Soil
1724,862,Kagiso's Farm 2,Free State,45;62,Silty Clay
1725,863,Lerato's Farm 1,Free State,44;1,Silty Clay
1726,863,Lerato's Farm 2,Free State,22;21,Clay Loam
1727,864,Sibusiso's Farm 1,KZN,23;67,Clay Loam
1728,864,Sibusiso's Farm 2,KZN,14;91,Clay Loam
1729,865,Dineo's Farm 1,Northern Cape,37;58,Silty Clay
1730,865,Dineo's Farm 2,Northern Cape,10;27,Clay Loam
1731,866,Lerato's Farm 1,North West,22;7,Black Cotton Soil
1732,866,Lerato's Farm 2,North West,41;78,Loamy
1733,867,Buhle's Farm 1,Western Cape,29;53,Black Cotton Soil
1734,867,Buhle's Farm 2,Western Cape,28;75,Black Cotton Soil
1735,868,Tshepo's Farm 1,Mpumalanga,30;07,Clay Loam
1736,868,Tshepo's Farm 2,Mpumalanga,32;86,Silty Clay
1737,869,Ayanda's Farm 1,Western Cape,29;25,Alluvial Soil
1738,869,Ayanda's Farm 2,Western Cape,39;92,Silty Clay
1739,870,Nomsa's Farm 1,Eastern Cape,32;03,Clay Loam
1740,870,Nomsa's Farm 2,Eastern Cape,18;61,Loamy
1741,871,Tshepo's Farm 1,Eastern Cape,32;82,Silty Clay
1742,871,Tshepo's Farm 2,Eastern Cape,13;6,Clay Loam
1743,872,Sipho's Farm 1,KZN,17,Black Cotton Soil
1744,872,Sipho's Farm 2,KZN,29;68,Loamy
1745,873,Kagiso's Farm 1,KZN,32;09,Loamy
1746,873,Kagiso's Farm 2,KZN,44;45,Clay Loam
1747,874,Buhle's Farm 1,Gauteng,15;58,Loamy
1748,874,Buhle's Farm 2,Gauteng,35;75,Loamy
1749,875,Sibusiso's Farm 1,Northern Cape,25;92,Clay Loam
1750,875,Sibusiso's Farm 2,Northern Cape,20;69,Black Cotton Soil
1751,876,Nomsa's Farm 1,Mpumalanga,14;94,Clay Loam
1752,876,Nomsa's Farm 2,Mpumalanga,45;12,Black Cotton Soil
1753,877,Dineo's Farm 1,Free State,43;65,Red Loam
1754,877,Dineo's Farm 2,Free State,37;58,Silty Clay
1755,878,Ayanda's Farm 1,North West,32;42,Black Cotton Soil
1756,878,Ayanda's Farm 2,North West,39;11,Silty Clay
1757,879,Nomsa's Farm 1,Northern Cape,18;41,Alluvial Soil
1758,879,Nomsa's Farm 2,Northern Cape,33;95,Alluvial Soil
1759,880,Sibusiso's Farm 1,Eastern Cape,29;67,Black Cotton Soil
1760,880,Sibusiso's Farm 2,Eastern Cape,43;75,Red Loam
1761,881,Nomsa's Farm 1,KZN,14;48,Clay Loam
1762,881,Nomsa's Farm 2,KZN,10;49,Silty Clay
1763,882,Kagiso's Farm 1,Western Cape,27;45,Clay Loam
1764,882,Kagiso's Farm 2,Western Cape,23;8,Silty Clay
1765,883,Tshepo's Farm 1,KZN,23;6,Black Cotton Soil
1766,883,Tshepo's Farm 2,KZN,12;76,Clay Loam
1767,884,Sibusiso's Farm 1,Northern Cape,11;96,Black Cotton Soil
1768,884,Sibusiso's Farm 2,Northern Cape,10;05,Clay Loam
1769,885,Thabo's Farm 1,Eastern Cape,32;99,Black Cotton Soil
1770,885,Thabo's Farm 2,Eastern Cape,24;41,Silty Clay
1771,886,Ayanda's Farm 1,Limpopo,48;7,Loamy
1772,886,Ayanda's Farm 2,Limpopo,33;11,Alluvial Soil
1773,887,Kagiso's Farm 1,Free State,26;25,Silty Clay
1774,887,Kagiso's Farm 2,Free State,11;48,Clay Loam
1775,888,Tshepo's Farm 1,KZN,28;45,Red Loam
1776,888,Tshepo's Farm 2,KZN,34;84,Red Loam
1777,889,Buhle's Farm 1,Free State,28;45,Silty Clay
1778,889,Buhle's Farm 2,Free State,29;18,Red Loam
1779,890,Thabo's Farm 1,Western Cape,22;54,Black Cotton Soil
1780,890,Thabo's Farm 2,Western Cape,14;74,Black Cotton Soil
1781,891,Nomsa's Farm 1,Free State,29;04,Clay Loam
1782,891,Nomsa's Farm 2,Free State,10;71,Alluvial Soil
1783,892,Nomsa's Farm 1,Western Cape,33;47,Silty Clay
1784,892,Nomsa's Farm 2,Western Cape,22;97,Black Cotton Soil
1785,893,Sibusiso's Farm 1,Eastern Cape,45;23,Silty Clay
1786,893,Sibusiso's Farm 2,Eastern Cape,21;6,Alluvial Soil
1787,894,Ayanda's Farm 1,Western Cape,19;32,Silty Clay
1788,894,Ayanda's Farm 2,Western Cape,44;54,Alluvial Soil
1789,895,Buhle's Farm 1,Free State,40;11,Loamy
1790,895,Buhle's Farm 2,Free State,48;45,Alluvial Soil
1791,896,Sibusiso's Farm 1,Eastern Cape,21;48,Loamy
1792,896,Sibusiso's Farm 2,Eastern Cape,48;4,Black Cotton Soil
1793,897,Thabo's Farm 1,Gauteng,10;58,Clay Loam
1794,897,Thabo's Farm 2,Gauteng,41;39,Black Cotton Soil
1795,898,Tshepo's Farm 1,Gauteng,15;77,Clay Loam
1796,898,Tshepo's Farm 2,Gauteng,47;25,Loamy
1797,899,Tshepo's Farm 1,Mpumalanga,26;66,Alluvial Soil
1798,899,Tshepo's Farm 2,Mpumalanga,45;12,Red Loam
1799,900,Kagiso's Farm 1,North West,14;65,Black Cotton Soil
1800,900,Kagiso's Farm 2,North West,22;38,Alluvial Soil
1801,901,Sipho's Farm 1,Free State,16;55,Silty Clay
1802,901,Sipho's Farm 2,Free State,25;08,Loamy
1803,902,Tshepo's Farm 1,KZN,29;57,Black Cotton Soil
1804,902,Tshepo's Farm 2,KZN,32;87,Alluvial Soil
1805,903,Sibusiso's Farm 1,Northern Cape,32;9,Black Cotton Soil
1806,903,Sibusiso's Farm 2,Northern Cape,11;62,Clay Loam
1807,904,Tshepo's Farm 1,Northern Cape,31;96,Clay Loam
1808,904,Tshepo's Farm 2,Northern Cape,19;21,Silty Clay
1809,905,Sipho's Farm 1,Mpumalanga,22;33,Silty Clay
1810,905,Sipho's Farm 2,Mpumalanga,46;43,Clay Loam
1811,906,Nomsa's Farm 1,Mpumalanga,37;87,Red Loam
1812,906,Nomsa's Farm 2,Mpumalanga,27;69,Red Loam
1813,907,Thabo's Farm 1,Western Cape,26;92,Clay Loam
1814,907,Thabo's Farm 2,Western Cape,31;61,Silty Clay
1815,908,Tshepo's Farm 1,Free State,34;46,Loamy
1816,908,Tshepo's Farm 2,Free State,44;46,Loamy
1817,909,Ayanda's Farm 1,Northern Cape,42;25,Loamy
1818,909,Ayanda's Farm 2,Northern Cape,41;38,Alluvial Soil
1819,910,Tshepo's Farm 1,Limpopo,38;42,Alluvial Soil
1820,910,Tshepo's Farm 2,Limpopo,12;87,Silty Clay
1821,911,Dineo's Farm 1,KZN,37;7,Red Loam
1822,911,Dineo's Farm 2,KZN,11;61,Black Cotton Soil
1823,912,Buhle's Farm 1,Northern Cape,16;71,Red Loam
1824,912,Buhle's Farm 2,Northern Cape,30;62,Clay Loam
1825,913,Lerato's Farm 1,Eastern Cape,34;51,Silty Clay
1826,913,Lerato's Farm 2,Eastern Cape,25;65,Black Cotton Soil
1827,914,Thabo's Farm 1,KZN,39;67,Alluvial Soil
1828,914,Thabo's Farm 2,KZN,19;11,Silty Clay
1829,915,Dineo's Farm 1,Eastern Cape,10;33,Red Loam
1830,915,Dineo's Farm 2,Eastern Cape,37;37,Clay Loam
1831,916,Ayanda's Farm 1,Western Cape,14;96,Clay Loam
1832,916,Ayanda's Farm 2,Western Cape,24;4,Silty Clay
1833,917,Thabo's Farm 1,Mpumalanga,35;61,Alluvial Soil
1834,917,Thabo's Farm 2,Mpumalanga,25;65,Black Cotton Soil
1835,918,Lerato's Farm 1,Eastern Cape,25;43,Silty Clay
1836,918,Lerato's Farm 2,Eastern Cape,37;13,Silty Clay
1837,919,Nomsa's Farm 1,Limpopo,25;4,Black Cotton Soil
1838,919,Nomsa's Farm 2,Limpopo,35;21,Alluvial Soil
1839,920,Kagiso's Farm 1,Northern Cape,36;85,Red Loam
1840,920,Kagiso's Farm 2,Northern Cape,30;19,Red Loam
1841,921,Ayanda's Farm 1,Free State,38;4,Clay Loam
1842,921,Ayanda's Farm 2,Free State,41;09,Loamy
1843,922,Nomsa's Farm 1,Northern Cape,40;92,Clay Loam
1844,922,Nomsa's Farm 2,Northern Cape,24;33,Red Loam
1845,923,Lerato's Farm 1,Gauteng,42;35,Clay Loam
1846,923,Lerato's Farm 2,Gauteng,43;12,Loamy
1847,924,Nomsa's Farm 1,Free State,16;76,Red Loam
1848,924,Nomsa's Farm 2,Free State,19;05,Black Cotton Soil
1849,925,Thabo's Farm 1,Free State,28;14,Black Cotton Soil
1850,925,Thabo's Farm 2,Free State,10;09,Clay Loam
1851,926,Buhle's Farm 1,North West,23;7,Loamy
1852,926,Buhle's Farm 2,North West,44;41,Clay Loam
1853,927,Nomsa's Farm 1,Mpumalanga,42;45,Alluvial Soil
1854,927,Nomsa's Farm 2,Mpumalanga,20;97,Clay Loam
1855,928,Buhle's Farm 1,Free State,24;27,Silty Clay
1856,928,Buhle's Farm 2,Free State,41;24,Clay Loam
1857,929,Lerato's Farm 1,Free State,17;98,Alluvial Soil
1858,929,Lerato's Farm 2,Free State,32;15,Red Loam
1859,930,Tshepo's Farm 1,Gauteng,26;18,Clay Loam
1860,930,Tshepo's Farm 2,Gauteng,35;41,Silty Clay
1861,931,Nomsa's Farm 1,Northern Cape,33;28,Black Cotton Soil
1862,931,Nomsa's Farm 2,Northern Cape,38;14,Loamy
1863,932,Sipho's Farm 1,KZN,32;63,Red Loam
1864,932,Sipho's Farm 2,KZN,21;45,Black Cotton Soil
1865,933,Dineo's Farm 1,KZN,23;37,Loamy
1866,933,Dineo's Farm 2,KZN,27;2,Loamy
1867,934,Sibusiso's Farm 1,Western Cape,41;9,Clay Loam
1868,934,Sibusiso's Farm 2,Western Cape,23;86,Red Loam
1869,935,Thabo's Farm 1,Limpopo,27;36,Black Cotton Soil
1870,935,Thabo's Farm 2,Limpopo,22;44,Alluvial Soil
1871,936,Dineo's Farm 1,Gauteng,47;12,Clay Loam
1872,936,Dineo's Farm 2,Gauteng,28;5,Silty Clay
1873,937,Sibusiso's Farm 1,Free State,32;04,Black Cotton Soil
1874,937,Sibusiso's Farm 2,Free State,42;26,Clay Loam
1875,938,Nomsa's Farm 1,Eastern Cape,20;17,Silty Clay
1876,938,Nomsa's Farm 2,Eastern Cape,14;24,Clay Loam
1877,939,Buhle's Farm 1,Free State,49;87,Black Cotton Soil
1878,939,Buhle's Farm 2,Free State,35;82,Red Loam
1879,940,Tshepo's Farm 1,KZN,21;98,Red Loam
1880,940,Tshepo's Farm 2,KZN,36;13,Loamy
1881,941,Dineo's Farm 1,Gauteng,35;99,Red Loam
1882,941,Dineo's Farm 2,Gauteng,43;89,Clay Loam
1883,942,Buhle's Farm 1,Northern Cape,46;57,Red Loam
1884,942,Buhle's Farm 2,Northern Cape,26;44,Alluvial Soil
1885,943,Kagiso's Farm 1,North West,35;94,Alluvial Soil
1886,943,Kagiso's Farm 2,North West,25;84,Alluvial Soil
1887,944,Buhle's Farm 1,Limpopo,47;06,Red Loam
1888,944,Buhle's Farm 2,Limpopo,30;4,Silty Clay
1889,945,Kagiso's Farm 1,Eastern Cape,14;37,Clay Loam
1890,945,Kagiso's Farm 2,Eastern Cape,30;1,Alluvial Soil
1891,946,Buhle's Farm 1,North West,44;62,Loamy
1892,946,Buhle's Farm 2,North West,22;92,Alluvial Soil
1893,947,Sipho's Farm 1,Gauteng,10;54,Clay Loam
1894,947,Sipho's Farm 2,Gauteng,11;69,Clay Loam
1895,948,Sipho's Farm 1,KZN,35;28,Black Cotton Soil
1896,948,Sipho's Farm 2,KZN,26;29,Black Cotton Soil
1897,949,Tshepo's Farm 1,North West,46;2,Clay Loam
1898,949,Tshepo's Farm 2,North West,17;49,Clay Loam
1899,950,Sipho's Farm 1,Mpumalanga,23;19,Clay Loam
1900,950,Sipho's Farm 2,Mpumalanga,32;02,Red Loam
1901,951,Tshepo's Farm 1,Gauteng,18;35,Alluvial Soil
1902,951,Tshepo's Farm 2,Gauteng,31;02,Silty Clay
1903,952,Sipho's Farm 1,Western Cape,10;02,Clay Loam
1904,952,Sipho's Farm 2,Western Cape,21;56,Clay Loam
1905,953,Thabo's Farm 1,North West,12;18,Clay Loam
1906,953,Thabo's Farm 2,North West,36;45,Loamy
1907,954,Tshepo's Farm 1,KZN,22;16,Red Loam
1908,954,Tshepo's Farm 2,KZN,20;94,Black Cotton Soil
1909,955,Sipho's Farm 1,North West,24;97,Alluvial Soil
1910,955,Sipho's Farm 2,North West,18;94,Red Loam
1911,956,Kagiso's Farm 1,Western Cape,37;99,Clay Loam
1912,956,Kagiso's Farm 2,Western Cape,21;6,Loamy
1913,957,Sibusiso's Farm 1,Free State,27;59,Red Loam
1914,957,Sibusiso's Farm 2,Free State,47;65,Red Loam
1915,958,Kagiso's Farm 1,KZN,34;44,Clay Loam
1916,958,Kagiso's Farm 2,KZN,13,Alluvial Soil
1917,959,Kagiso's Farm 1,Eastern Cape,37;55,Red Loam
1918,959,Kagiso's Farm 2,Eastern Cape,39;5,Alluvial Soil
1919,960,Sibusiso's Farm 1,Free State,33;48,Alluvial Soil
1920,960,Sibusiso's Farm 2,Free State,47;48,Red Loam
1921,961,Sibusiso's Farm 1,Free State,47;01,Alluvial Soil
1922,961,Sibusiso's Farm 2,Free State,17;16,Silty Clay
1923,962,Tshepo's Farm 1,Limpopo,46;58,Silty Clay
1924,962,Tshepo's Farm 2,Limpopo,22;93,Clay Loam
1925,963,Kagiso's Farm 1,Free State,45;94,Black Cotton Soil
1926,963,Kagiso's Farm 2,Free State,44;26,Silty Clay
1927,964,Thabo's Farm 1,Western Cape,10;07,Alluvial Soil
1928,964,Thabo's Farm 2,Western Cape,14;38,Loamy
1929,965,Sipho's Farm 1,Gauteng,33;78,Silty Clay
1930,965,Sipho's Farm 2,Gauteng,48;69,Clay Loam
1931,966,Nomsa's Farm 1,Northern Cape,22;75,Black Cotton Soil
1932,966,Nomsa's Farm 2,Northern Cape,33;51,Red Loam
1933,967,Thabo's Farm 1,Free State,16;62,Red Loam
1934,967,Thabo's Farm 2,Free State,24;87,Black Cotton Soil
1935,968,Nomsa's Farm 1,Gauteng,48;79,Clay Loam
1936,968,Nomsa's Farm 2,Gauteng,48;02,Silty Clay
1937,969,Thabo's Farm 1,Gauteng,48;9,Silty Clay
1938,969,Thabo's Farm 2,Gauteng,40;98,Alluvial Soil
1939,970,Buhle's Farm 1,Eastern Cape,49;95,Alluvial Soil
1940,970,Buhle's Farm 2,Eastern Cape,16;33,Loamy
1941,971,Ayanda's Farm 1,Western Cape,27;82,Red Loam
1942,971,Ayanda's Farm 2,Western Cape,44;25,Alluvial Soil
1943,972,Sipho's Farm 1,Northern Cape,26;9,Black Cotton Soil
1944,972,Sipho's Farm 2,Northern Cape,45;28,Alluvial Soil
1945,973,Sibusiso's Farm 1,Western Cape,33;36,Red Loam
1946,973,Sibusiso's Farm 2,Western Cape,25;45,Loamy
1947,974,Dineo's Farm 1,Northern Cape,47;94,Red Loam
1948,974,Dineo's Farm 2,Northern Cape,27;4,Silty Clay
1949,975,Nomsa's Farm 1,Northern Cape,20;24,Silty Clay
1950,975,Nomsa's Farm 2,Northern Cape,19;03,Loamy
1951,976,Nomsa's Farm 1,Limpopo,49,Red Loam
1952,976,Nomsa's Farm 2,Limpopo,19;13,Black Cotton Soil
1953,977,Nomsa's Farm 1,Eastern Cape,37;97,Silty Clay
1954,977,Nomsa's Farm 2,Eastern Cape,27;91,Black Cotton Soil
1955,978,Ayanda's Farm 1,Western Cape,13;05,Clay Loam
1956,978,Ayanda's Farm 2,Western Cape,11;29,Red Loam
1957,979,Buhle's Farm 1,Western Cape,21;78,Alluvial Soil
1958,979,Buhle's Farm 2,Western Cape,41;45,Black Cotton Soil
1959,980,Lerato's Farm 1,Northern Cape,37;13,Black Cotton Soil
1960,980,Lerato's Farm 2,Northern Cape,24;12,Black Cotton Soil
1961,981,Nomsa's Farm 1,Western Cape,45;81,Black Cotton Soil
1962,981,Nomsa's Farm 2,Western Cape,11;06,Clay Loam
1963,982,Sibusiso's Farm 1,North West,46;25,Red Loam
1964,982,Sibusiso's Farm 2,North West,30;4,Clay Loam
1965,983,Buhle's Farm 1,KZN,11;4,Silty Clay
1966,983,Buhle's Farm 2,KZN,34;01,Black Cotton Soil
1967,984,Sipho's Farm 1,KZN,36;91,Loamy
1968,984,Sipho's Farm 2,KZN,14;72,Red Loam
1969,985,Sipho's Farm 1,Limpopo,30;6,Clay Loam
1970,985,Sipho's Farm 2,Limpopo,20;48,Loamy
1971,986,Buhle's Farm 1,Gauteng,18;28,Silty Clay
1972,986,Buhle's Farm 2,Gauteng,40;47,Clay Loam
1973,987,Lerato's Farm 1,North West,36;97,Red Loam
1974,987,Lerato's Farm 2,North West,43;58,Loamy
1975,988,Buhle's Farm 1,Mpumalanga,46;76,Alluvial Soil
1976,988,Buhle's Farm 2,Mpumalanga,38;5,Black Cotton Soil
1977,989,Dineo's Farm 1,Eastern Cape,12;02,Red Loam
1978,989,Dineo's Farm 2,Eastern Cape,19;67,Silty Clay
1979,990,Sibusiso's Farm 1,North West,37;44,Alluvial Soil
1980,990,Sibusiso's Farm 2,North West,37;98,Alluvial Soil
1981,991,Ayanda's Farm 1,North West,45;52,Clay Loam
1982,991,Ayanda's Farm 2,North West,29;87,Red Loam
1983,992,Buhle's Farm 1,Free State,36;12,Silty Clay
1984,992,Buhle's Farm 2,Free State,10;93,Clay Loam
1985,993,Kagiso's Farm 1,Mpumalanga,40;25,Loamy
1986,993,Kagiso's Farm 2,Mpumalanga,12;42,Silty Clay
1987,994,Tshepo's Farm 1,Gauteng,24;58,Clay Loam
1988,994,Tshepo's Farm 2,Gauteng,22;15,Black Cotton Soil
1989,995,Sipho's Farm 1,KZN,40;88,Red Loam
1990,995,Sipho's Farm 2,KZN,33;56,Clay Loam
1991,996,Nomsa's Farm 1,Free State,49;07,Silty Clay
1992,996,Nomsa's Farm 2,Free State,23;93,Clay Loam
1993,997,Lerato's Farm 1,Free State,36;84,Alluvial Soil
1994,997,Lerato's Farm 2,Free State,31;78,Alluvial Soil
1995,998,Tshepo's Farm 1,Northern Cape,41;18,Red Loam
1996,998,Tshepo's Farm 2,Northern Cape,11;88,Black Cotton Soil
1997,999,Buhle's Farm 1,Northern Cape,32;03,Silty Clay
1998,999,Buhle's Farm 2,Northern Cape,15;45,Loamy
1999,1000,Thabo's Farm 1,Northern Cape,44;14,Loamy
2000,1000,Thabo's Farm 2,Northern Cape,37;11,Clay Loam
