LivestockID,FarmerID,TagNumber,Species,Breed,BirthDate,RegistrationDate
289,29,TAG-29-9,Sheep,Boer Goat,2021/08/18 00:00:00,2021/10/18 00:00:00
290,29,TAG-29-10,Goat,Boer Goat,2020/08/07 00:00:00,2020/10/07 00:00:00
291,30,TAG-30-1,Goat,Bonsmara,2023/04/21 00:00:00,2023/06/21 00:00:00
292,30,TAG-30-2,Goat,Nguni,2022/02/18 00:00:00,2022/04/18 00:00:00
293,30,TAG-30-3,Sheep,Bonsmara,2022/12/22 00:00:00,2023/02/22 00:00:00
294,30,TAG-30-4,Cattle,Dorper,2023/05/27 00:00:00,2023/07/27 00:00:00
295,30,TAG-30-5,Sheep,Bonsmara,2021/03/09 00:00:00,2021/05/09 00:00:00
296,30,TAG-30-6,Goat,Boer Goat,2021/06/21 00:00:00,2021/08/21 00:00:00
297,30,TAG-30-7,Sheep,Nguni,2020/06/08 00:00:00,2020/08/08 00:00:00
298,30,TAG-30-8,Goat,Bonsmara,2022/11/17 00:00:00,2023/01/17 00:00:00
299,30,TAG-30-9,Cattle,Nguni,2021/10/17 00:00:00,2021/12/17 00:00:00
300,30,TAG-30-10,Cattle,Boer Goat,2022/10/18 00:00:00,2022/12/18 00:00:00
301,31,TAG-31-1,Goat,Dorper,2023/08/27 00:00:00,2023/10/27 00:00:00
302,31,TAG-31-2,Sheep,Boer Goat,2022/12/26 00:00:00,2023/02/26 00:00:00
303,31,TAG-31-3,Cattle,Dorper,2021/05/08 00:00:00,2021/07/08 00:00:00
304,31,TAG-31-4,Sheep,Nguni,2020/08/02 00:00:00,2020/10/02 00:00:00
305,31,TAG-31-5,Goat,Bonsmara,2020/10/10 00:00:00,2020/12/10 00:00:00
306,31,TAG-31-6,Sheep,Boer Goat,2022/08/05 00:00:00,2022/10/05 00:00:00
307,31,TAG-31-7,Cattle,Merino,2021/10/13 00:00:00,2021/12/13 00:00:00
308,31,TAG-31-8,Sheep,Merino,2021/06/23 00:00:00,2021/08/23 00:00:00
309,31,TAG-31-9,Cattle,Boer Goat,2022/11/22 00:00:00,2023/01/22 00:00:00
310,31,TAG-31-10,Cattle,Dorper,2023/06/14 00:00:00,2023/08/14 00:00:00
311,32,TAG-32-1,Cattle,Nguni,2023/09/18 00:00:00,2023/11/18 00:00:00
312,32,TAG-32-2,Sheep,Nguni,2020/04/11 00:00:00,2020/06/11 00:00:00
313,32,TAG-32-3,Goat,Dorper,2023/09/07 00:00:00,2023/11/07 00:00:00
314,32,TAG-32-4,Goat,Merino,2021/12/06 00:00:00,2022/02/06 00:00:00
315,32,TAG-32-5,Goat,Merino,2023/10/06 00:00:00,2023/12/06 00:00:00
316,32,TAG-32-6,Cattle,Bonsmara,2020/12/04 00:00:00,2021/02/04 00:00:00
317,32,TAG-32-7,Sheep,Merino,2020/02/01 00:00:00,2020/04/01 00:00:00
318,32,TAG-32-8,Sheep,Merino,2022/02/09 00:00:00,2022/04/09 00:00:00
319,32,TAG-32-9,Sheep,Merino,2020/01/01 00:00:00,2020/03/01 00:00:00
320,32,TAG-32-10,Goat,Dorper,2023/08/07 00:00:00,2023/10/07 00:00:00
321,33,TAG-33-1,Goat,Nguni,2023/04/25 00:00:00,2023/06/25 00:00:00
322,33,TAG-33-2,Sheep,Dorper,2020/07/03 00:00:00,2020/09/03 00:00:00
323,33,TAG-33-3,Cattle,Dorper,2020/02/04 00:00:00,2020/04/04 00:00:00
324,33,TAG-33-4,Cattle,Nguni,2023/09/13 00:00:00,2023/11/13 00:00:00
325,33,TAG-33-5,Cattle,Boer Goat,2021/08/09 00:00:00,2021/10/09 00:00:00
326,33,TAG-33-6,Cattle,Merino,2022/10/13 00:00:00,2022/12/13 00:00:00
327,33,TAG-33-7,Cattle,Dorper,2022/09/21 00:00:00,2022/11/21 00:00:00
328,33,TAG-33-8,Goat,Merino,2023/03/12 00:00:00,2023/05/12 00:00:00
329,33,TAG-33-9,Sheep,Boer Goat,2020/01/16 00:00:00,2020/03/16 00:00:00
330,33,TAG-33-10,Sheep,Bonsmara,2020/12/27 00:00:00,2021/02/27 00:00:00
331,34,TAG-34-1,Cattle,Bonsmara,2020/03/03 00:00:00,2020/05/03 00:00:00
332,34,TAG-34-2,Cattle,Merino,2021/12/20 00:00:00,2022/02/20 00:00:00
333,34,TAG-34-3,Cattle,Boer Goat,2020/01/01 00:00:00,2020/03/01 00:00:00
334,34,TAG-34-4,Cattle,Dorper,2021/05/22 00:00:00,2021/07/22 00:00:00
335,34,TAG-34-5,Sheep,Dorper,2022/04/22 00:00:00,2022/06/22 00:00:00
336,34,TAG-34-6,Sheep,Boer Goat,2020/01/11 00:00:00,2020/03/11 00:00:00
337,34,TAG-34-7,Goat,Boer Goat,2022/11/19 00:00:00,2023/01/19 00:00:00
338,34,TAG-34-8,Goat,Merino,2021/08/16 00:00:00,2021/10/16 00:00:00
339,34,TAG-34-9,Cattle,Boer Goat,2023/07/05 00:00:00,2023/09/05 00:00:00
340,34,TAG-34-10,Goat,Dorper,2020/01/10 00:00:00,2020/03/10 00:00:00
341,35,TAG-35-1,Sheep,Nguni,2022/02/21 00:00:00,2022/04/21 00:00:00
342,35,TAG-35-2,Cattle,Merino,2023/05/11 00:00:00,2023/07/11 00:00:00
343,35,TAG-35-3,Sheep,Bonsmara,2020/08/21 00:00:00,2020/10/21 00:00:00
344,35,TAG-35-4,Sheep,Nguni,2021/05/16 00:00:00,2021/07/16 00:00:00
345,35,TAG-35-5,Goat,Dorper,2023/11/05 00:00:00,2024/01/05 00:00:00
346,35,TAG-35-6,Goat,Bonsmara,2020/02/16 00:00:00,2020/04/16 00:00:00
347,35,TAG-35-7,Cattle,Bonsmara,2020/09/22 00:00:00,2020/11/22 00:00:00
348,35,TAG-35-8,Goat,Merino,2022/01/23 00:00:00,2022/03/23 00:00:00
349,35,TAG-35-9,Cattle,Boer Goat,2023/03/08 00:00:00,2023/05/08 00:00:00
350,35,TAG-35-10,Goat,Dorper,2021/09/05 00:00:00,2021/11/05 00:00:00
351,36,TAG-36-1,Goat,Dorper,2023/06/14 00:00:00,2023/08/14 00:00:00
352,36,TAG-36-2,Sheep,Dorper,2023/12/04 00:00:00,2024/02/04 00:00:00
353,36,TAG-36-3,Goat,Boer Goat,2023/10/24 00:00:00,2023/12/24 00:00:00
354,36,TAG-36-4,Cattle,Nguni,2021/10/17 00:00:00,2021/12/17 00:00:00
355,36,TAG-36-5,Goat,Nguni,2021/07/05 00:00:00,2021/09/05 00:00:00
356,36,TAG-36-6,Cattle,Bonsmara,2022/07/01 00:00:00,2022/09/01 00:00:00
357,36,TAG-36-7,Goat,Nguni,2021/12/01 00:00:00,2022/02/01 00:00:00
358,36,TAG-36-8,Cattle,Dorper,2022/03/08 00:00:00,2022/05/08 00:00:00
359,36,TAG-36-9,Goat,Bonsmara,2022/12/27 00:00:00,2023/02/27 00:00:00
360,36,TAG-36-10,Sheep,Dorper,2020/05/23 00:00:00,2020/07/23 00:00:00
361,37,TAG-37-1,Goat,Merino,2022/02/24 00:00:00,2022/04/24 00:00:00
362,37,TAG-37-2,Goat,Merino,2020/04/02 00:00:00,2020/06/02 00:00:00
363,37,TAG-37-3,Cattle,Merino,2021/12/24 00:00:00,2022/02/24 00:00:00
364,37,TAG-37-4,Goat,Bonsmara,2023/10/07 00:00:00,2023/12/07 00:00:00
365,37,TAG-37-5,Goat,Merino,2021/07/14 00:00:00,2021/09/14 00:00:00
366,37,TAG-37-6,Sheep,Dorper,2021/07/17 00:00:00,2021/09/17 00:00:00
367,37,TAG-37-7,Goat,Dorper,2021/09/05 00:00:00,2021/11/05 00:00:00
368,37,TAG-37-8,Cattle,Dorper,2021/02/16 00:00:00,2021/04/16 00:00:00
369,37,TAG-37-9,Sheep,Merino,2021/02/21 00:00:00,2021/04/21 00:00:00
370,37,TAG-37-10,Cattle,Dorper,2022/01/20 00:00:00,2022/03/20 00:00:00
371,38,TAG-38-1,Cattle,Merino,2021/02/10 00:00:00,2021/04/10 00:00:00
372,38,TAG-38-2,Sheep,Boer Goat,2020/08/11 00:00:00,2020/10/11 00:00:00
373,38,TAG-38-3,Goat,Nguni,2022/09/07 00:00:00,2022/11/07 00:00:00
374,38,TAG-38-4,Cattle,Boer Goat,2022/10/12 00:00:00,2022/12/12 00:00:00
375,38,TAG-38-5,Goat,Boer Goat,2022/03/05 00:00:00,2022/05/05 00:00:00
376,38,TAG-38-6,Sheep,Dorper,2020/09/21 00:00:00,2020/11/21 00:00:00
377,38,TAG-38-7,Sheep,Merino,2021/10/17 00:00:00,2021/12/17 00:00:00
378,38,TAG-38-8,Sheep,Dorper,2020/05/26 00:00:00,2020/07/26 00:00:00
379,38,TAG-38-9,Sheep,Nguni,2022/09/17 00:00:00,2022/11/17 00:00:00
380,38,TAG-38-10,Goat,Nguni,2022/12/05 00:00:00,2023/02/05 00:00:00
381,39,TAG-39-1,Sheep,Nguni,2023/08/13 00:00:00,2023/10/13 00:00:00
382,39,TAG-39-2,Sheep,Merino,2020/12/20 00:00:00,2021/02/20 00:00:00
383,39,TAG-39-3,Cattle,Dorper,2021/11/13 00:00:00,2022/01/13 00:00:00
384,39,TAG-39-4,Cattle,Dorper,2023/02/07 00:00:00,2023/04/07 00:00:00
385,39,TAG-39-5,Goat,Bonsmara,2020/11/16 00:00:00,2021/01/16 00:00:00
386,39,TAG-39-6,Goat,Bonsmara,2020/08/09 00:00:00,2020/10/09 00:00:00
387,39,TAG-39-7,Sheep,Nguni,2020/07/05 00:00:00,2020/09/05 00:00:00
388,39,TAG-39-8,Sheep,Merino,2022/05/24 00:00:00,2022/07/24 00:00:00
389,39,TAG-39-9,Goat,Merino,2020/08/01 00:00:00,2020/10/01 00:00:00
390,39,TAG-39-10,Sheep,Boer Goat,2023/04/13 00:00:00,2023/06/13 00:00:00
391,40,TAG-40-1,Goat,Bonsmara,2022/09/05 00:00:00,2022/11/05 00:00:00
392,40,TAG-40-2,Cattle,Nguni,2023/01/04 00:00:00,2023/03/04 00:00:00
393,40,TAG-40-3,Cattle,Boer Goat,2021/08/06 00:00:00,2021/10/06 00:00:00
394,40,TAG-40-4,Cattle,Boer Goat,2023/09/14 00:00:00,2023/11/14 00:00:00
395,40,TAG-40-5,Goat,Bonsmara,2021/03/10 00:00:00,2021/05/10 00:00:00
396,40,TAG-40-6,Sheep,Dorper,2022/11/05 00:00:00,2023/01/05 00:00:00
397,40,TAG-40-7,Cattle,Nguni,2022/02/11 00:00:00,2022/04/11 00:00:00
398,40,TAG-40-8,Cattle,Nguni,2022/05/16 00:00:00,2022/07/16 00:00:00
399,40,TAG-40-9,Sheep,Nguni,2022/03/20 00:00:00,2022/05/20 00:00:00
400,40,TAG-40-10,Cattle,Bonsmara,2022/06/19 00:00:00,2022/08/19 00:00:00
401,41,TAG-41-1,Goat,Dorper,2020/10/10 00:00:00,2020/12/10 00:00:00
402,41,TAG-41-2,Sheep,Boer Goat,2021/04/19 00:00:00,2021/06/19 00:00:00
403,41,TAG-41-3,Cattle,Boer Goat,2020/11/10 00:00:00,2021/01/10 00:00:00
404,41,TAG-41-4,Cattle,Bonsmara,2021/04/02 00:00:00,2021/06/02 00:00:00
405,41,TAG-41-5,Cattle,Bonsmara,2021/02/11 00:00:00,2021/04/11 00:00:00
406,41,TAG-41-6,Goat,Boer Goat,2020/06/16 00:00:00,2020/08/16 00:00:00
407,41,TAG-41-7,Sheep,Bonsmara,2020/02/01 00:00:00,2020/04/01 00:00:00
408,41,TAG-41-8,Cattle,Bonsmara,2023/10/21 00:00:00,2023/12/21 00:00:00
409,41,TAG-41-9,Sheep,Dorper,2020/09/22 00:00:00,2020/11/22 00:00:00
410,41,TAG-41-10,Goat,Bonsmara,2022/11/12 00:00:00,2023/01/12 00:00:00
411,42,TAG-42-1,Goat,Boer Goat,2021/05/10 00:00:00,2021/07/10 00:00:00
412,42,TAG-42-2,Sheep,Bonsmara,2020/05/07 00:00:00,2020/07/07 00:00:00
413,42,TAG-42-3,Goat,Nguni,2023/09/07 00:00:00,2023/11/07 00:00:00
414,42,TAG-42-4,Goat,Boer Goat,2023/11/10 00:00:00,2024/01/10 00:00:00
415,42,TAG-42-5,Goat,Merino,2021/07/21 00:00:00,2021/09/21 00:00:00
416,42,TAG-42-6,Cattle,Nguni,2022/04/14 00:00:00,2022/06/14 00:00:00
417,42,TAG-42-7,Sheep,Dorper,2021/01/04 00:00:00,2021/03/04 00:00:00
418,42,TAG-42-8,Goat,Bonsmara,2023/10/16 00:00:00,2023/12/16 00:00:00
419,42,TAG-42-9,Sheep,Bonsmara,2022/07/24 00:00:00,2022/09/24 00:00:00
420,42,TAG-42-10,Sheep,Dorper,2021/06/06 00:00:00,2021/08/06 00:00:00
421,43,TAG-43-1,Cattle,Boer Goat,2023/07/24 00:00:00,2023/09/24 00:00:00
422,43,TAG-43-2,Sheep,Bonsmara,2023/08/20 00:00:00,2023/10/20 00:00:00
423,43,TAG-43-3,Sheep,Boer Goat,2022/11/02 00:00:00,2023/01/02 00:00:00
424,43,TAG-43-4,Goat,Boer Goat,2023/08/14 00:00:00,2023/10/14 00:00:00
425,43,TAG-43-5,Sheep,Bonsmara,2020/04/21 00:00:00,2020/06/21 00:00:00
426,43,TAG-43-6,Sheep,Nguni,2023/08/03 00:00:00,2023/10/03 00:00:00
427,43,TAG-43-7,Cattle,Boer Goat,2020/02/20 00:00:00,2020/04/20 00:00:00
428,43,TAG-43-8,Goat,Nguni,2023/02/01 00:00:00,2023/04/01 00:00:00
429,43,TAG-43-9,Sheep,Nguni,2020/02/18 00:00:00,2020/04/18 00:00:00
430,43,TAG-43-10,Goat,Dorper,2022/06/26 00:00:00,2022/08/26 00:00:00
431,44,TAG-44-1,Goat,Bonsmara,2023/12/16 00:00:00,2024/02/16 00:00:00
432,44,TAG-44-2,Goat,Boer Goat,2021/10/02 00:00:00,2021/12/02 00:00:00
433,44,TAG-44-3,Sheep,Merino,2020/07/23 00:00:00,2020/09/23 00:00:00
434,44,TAG-44-4,Sheep,Merino,2022/02/22 00:00:00,2022/04/22 00:00:00
435,44,TAG-44-5,Goat,Boer Goat,2022/08/02 00:00:00,2022/10/02 00:00:00
436,44,TAG-44-6,Sheep,Dorper,2020/09/24 00:00:00,2020/11/24 00:00:00
437,44,TAG-44-7,Sheep,Nguni,2021/09/19 00:00:00,2021/11/19 00:00:00
438,44,TAG-44-8,Goat,Bonsmara,2020/07/08 00:00:00,2020/09/08 00:00:00
439,44,TAG-44-9,Cattle,Nguni,2020/02/19 00:00:00,2020/04/19 00:00:00
440,44,TAG-44-10,Goat,Boer Goat,2022/03/21 00:00:00,2022/05/21 00:00:00
441,45,TAG-45-1,Sheep,Boer Goat,2022/08/08 00:00:00,2022/10/08 00:00:00
442,45,TAG-45-2,Cattle,Bonsmara,2021/12/03 00:00:00,2022/02/03 00:00:00
443,45,TAG-45-3,Goat,Dorper,2023/11/06 00:00:00,2024/01/06 00:00:00
444,45,TAG-45-4,Sheep,Boer Goat,2021/11/26 00:00:00,2022/01/26 00:00:00
445,45,TAG-45-5,Sheep,Boer Goat,2020/11/09 00:00:00,2021/01/09 00:00:00
446,45,TAG-45-6,Goat,Bonsmara,2022/12/24 00:00:00,2023/02/24 00:00:00
447,45,TAG-45-7,Goat,Boer Goat,2023/12/14 00:00:00,2024/02/14 00:00:00
448,45,TAG-45-8,Goat,Dorper,2023/05/19 00:00:00,2023/07/19 00:00:00
449,45,TAG-45-9,Sheep,Dorper,2021/06/03 00:00:00,2021/08/03 00:00:00
450,45,TAG-45-10,Goat,Merino,2020/11/09 00:00:00,2021/01/09 00:00:00
451,46,TAG-46-1,Cattle,Boer Goat,2022/04/01 00:00:00,2022/06/01 00:00:00
452,46,TAG-46-2,Goat,Bonsmara,2022/05/09 00:00:00,2022/07/09 00:00:00
453,46,TAG-46-3,Goat,Dorper,2021/01/17 00:00:00,2021/03/17 00:00:00
454,46,TAG-46-4,Sheep,Dorper,2023/05/21 00:00:00,2023/07/21 00:00:00
455,46,TAG-46-5,Sheep,Dorper,2020/03/11 00:00:00,2020/05/11 00:00:00
456,46,TAG-46-6,Cattle,Nguni,2022/10/15 00:00:00,2022/12/15 00:00:00
457,46,TAG-46-7,Sheep,Dorper,2022/08/14 00:00:00,2022/10/14 00:00:00
458,46,TAG-46-8,Cattle,Bonsmara,2022/11/12 00:00:00,2023/01/12 00:00:00
459,46,TAG-46-9,Sheep,Merino,2021/02/01 00:00:00,2021/04/01 00:00:00
460,46,TAG-46-10,Sheep,Nguni,2020/10/14 00:00:00,2020/12/14 00:00:00
461,47,TAG-47-1,Goat,Merino,2023/02/10 00:00:00,2023/04/10 00:00:00
462,47,TAG-47-2,Cattle,Bonsmara,2022/11/06 00:00:00,2023/01/06 00:00:00
463,47,TAG-47-3,Goat,Nguni,2023/10/08 00:00:00,2023/12/08 00:00:00
464,47,TAG-47-4,Sheep,Boer Goat,2022/07/19 00:00:00,2022/09/19 00:00:00
465,47,TAG-47-5,Cattle,Merino,2023/01/17 00:00:00,2023/03/17 00:00:00
466,47,TAG-47-6,Cattle,Bonsmara,2023/02/18 00:00:00,2023/04/18 00:00:00
467,47,TAG-47-7,Cattle,Merino,2023/04/17 00:00:00,2023/06/17 00:00:00
468,47,TAG-47-8,Goat,Boer Goat,2022/04/04 00:00:00,2022/06/04 00:00:00
469,47,TAG-47-9,Goat,Bonsmara,2022/09/09 00:00:00,2022/11/09 00:00:00
470,47,TAG-47-10,Goat,Dorper,2022/11/14 00:00:00,2023/01/14 00:00:00
471,48,TAG-48-1,Goat,Nguni,2022/02/22 00:00:00,2022/04/22 00:00:00
472,48,TAG-48-2,Sheep,Merino,2023/07/02 00:00:00,2023/09/02 00:00:00
473,48,TAG-48-3,Goat,Bonsmara,2021/04/27 00:00:00,2021/06/27 00:00:00
474,48,TAG-48-4,Cattle,Bonsmara,2022/03/08 00:00:00,2022/05/08 00:00:00
475,48,TAG-48-5,Goat,Bonsmara,2021/06/08 00:00:00,2021/08/08 00:00:00
476,48,TAG-48-6,Goat,Dorper,2021/09/03 00:00:00,2021/11/03 00:00:00
477,48,TAG-48-7,Goat,Nguni,2020/08/01 00:00:00,2020/10/01 00:00:00
478,48,TAG-48-8,Sheep,Bonsmara,2023/07/26 00:00:00,2023/09/26 00:00:00
479,48,TAG-48-9,Sheep,Dorper,2020/03/08 00:00:00,2020/05/08 00:00:00
480,48,TAG-48-10,Sheep,Nguni,2021/09/26 00:00:00,2021/11/26 00:00:00
481,49,TAG-49-1,Sheep,Merino,2021/07/12 00:00:00,2021/09/12 00:00:00
482,49,TAG-49-2,Cattle,Dorper,2021/11/11 00:00:00,2022/01/11 00:00:00
483,49,TAG-49-3,Cattle,Merino,2020/05/14 00:00:00,2020/07/14 00:00:00
484,49,TAG-49-4,Cattle,Dorper,2023/03/17 00:00:00,2023/05/17 00:00:00
485,49,TAG-49-5,Goat,Bonsmara,2020/04/10 00:00:00,2020/06/10 00:00:00
486,49,TAG-49-6,Goat,Nguni,2020/02/12 00:00:00,2020/04/12 00:00:00
487,49,TAG-49-7,Goat,Boer Goat,2022/09/08 00:00:00,2022/11/08 00:00:00
488,49,TAG-49-8,Sheep,Dorper,2022/03/02 00:00:00,2022/05/02 00:00:00
489,49,TAG-49-9,Cattle,Merino,2023/02/25 00:00:00,2023/04/25 00:00:00
490,49,TAG-49-10,Goat,Nguni,2022/09/07 00:00:00,2022/11/07 00:00:00
491,50,TAG-50-1,Sheep,Dorper,2020/02/19 00:00:00,2020/04/19 00:00:00
492,50,TAG-50-2,Goat,Nguni,2020/03/27 00:00:00,2020/05/27 00:00:00
493,50,TAG-50-3,Sheep,Boer Goat,2020/06/24 00:00:00,2020/08/24 00:00:00
494,50,TAG-50-4,Goat,Dorper,2021/02/01 00:00:00,2021/04/01 00:00:00
495,50,TAG-50-5,Goat,Nguni,2022/03/18 00:00:00,2022/05/18 00:00:00
496,50,TAG-50-6,Sheep,Nguni,2023/05/07 00:00:00,2023/07/07 00:00:00
497,50,TAG-50-7,Goat,Dorper,2022/11/02 00:00:00,2023/01/02 00:00:00
498,50,TAG-50-8,Goat,Nguni,2021/01/13 00:00:00,2021/03/13 00:00:00
499,50,TAG-50-9,Sheep,Bonsmara,2021/04/19 00:00:00,2021/06/19 00:00:00
500,50,TAG-50-10,Sheep,Boer Goat,2022/04/01 00:00:00,2022/06/01 00:00:00
501,51,TAG-51-1,Goat,Bonsmara,2021/09/16 00:00:00,2021/11/16 00:00:00
502,51,TAG-51-2,Sheep,Nguni,2020/06/05 00:00:00,2020/08/05 00:00:00
503,51,TAG-51-3,Cattle,Bonsmara,2023/01/03 00:00:00,2023/03/03 00:00:00
504,51,TAG-51-4,Sheep,Dorper,2020/05/15 00:00:00,2020/07/15 00:00:00
505,51,TAG-51-5,Goat,Bonsmara,2021/08/15 00:00:00,2021/10/15 00:00:00
506,51,TAG-51-6,Sheep,Merino,2021/07/24 00:00:00,2021/09/24 00:00:00
507,51,TAG-51-7,Goat,Merino,2022/05/11 00:00:00,2022/07/11 00:00:00
508,51,TAG-51-8,Sheep,Dorper,2023/04/17 00:00:00,2023/06/17 00:00:00
509,51,TAG-51-9,Goat,Boer Goat,2023/11/20 00:00:00,2024/01/20 00:00:00
510,51,TAG-51-10,Cattle,Merino,2021/02/10 00:00:00,2021/04/10 00:00:00
511,52,TAG-52-1,Cattle,Dorper,2020/09/04 00:00:00,2020/11/04 00:00:00
512,52,TAG-52-2,Sheep,Boer Goat,2023/02/02 00:00:00,2023/04/02 00:00:00
513,52,TAG-52-3,Cattle,Boer Goat,2021/08/12 00:00:00,2021/10/12 00:00:00
514,52,TAG-52-4,Sheep,Dorper,2021/08/13 00:00:00,2021/10/13 00:00:00
515,52,TAG-52-5,Sheep,Dorper,2023/10/21 00:00:00,2023/12/21 00:00:00
516,52,TAG-52-6,Cattle,Boer Goat,2021/12/02 00:00:00,2022/02/02 00:00:00
517,52,TAG-52-7,Cattle,Merino,2020/02/22 00:00:00,2020/04/22 00:00:00
518,52,TAG-52-8,Sheep,Bonsmara,2023/03/10 00:00:00,2023/05/10 00:00:00
519,52,TAG-52-9,Goat,Merino,2022/03/23 00:00:00,2022/05/23 00:00:00
520,52,TAG-52-10,Cattle,Dorper,2021/06/14 00:00:00,2021/08/14 00:00:00
521,53,TAG-53-1,Cattle,Bonsmara,2022/09/16 00:00:00,2022/11/16 00:00:00
522,53,TAG-53-2,Cattle,Merino,2021/12/06 00:00:00,2022/02/06 00:00:00
523,53,TAG-53-3,Goat,Nguni,2023/02/23 00:00:00,2023/04/23 00:00:00
524,53,TAG-53-4,Sheep,Boer Goat,2021/10/06 00:00:00,2021/12/06 00:00:00
525,53,TAG-53-5,Cattle,Boer Goat,2021/04/20 00:00:00,2021/06/20 00:00:00
526,53,TAG-53-6,Goat,Merino,2022/12/09 00:00:00,2023/02/09 00:00:00
527,53,TAG-53-7,Goat,Bonsmara,2023/06/26 00:00:00,2023/08/26 00:00:00
528,53,TAG-53-8,Goat,Nguni,2021/07/15 00:00:00,2021/09/15 00:00:00
529,53,TAG-53-9,Cattle,Dorper,2023/01/07 00:00:00,2023/03/07 00:00:00
530,53,TAG-53-10,Cattle,Nguni,2022/05/11 00:00:00,2022/07/11 00:00:00
531,54,TAG-54-1,Sheep,Merino,2022/04/20 00:00:00,2022/06/20 00:00:00
532,54,TAG-54-2,Cattle,Nguni,2021/12/14 00:00:00,2022/02/14 00:00:00
533,54,TAG-54-3,Goat,Merino,2021/08/21 00:00:00,2021/10/21 00:00:00
534,54,TAG-54-4,Sheep,Bonsmara,2021/02/12 00:00:00,2021/04/12 00:00:00
535,54,TAG-54-5,Sheep,Merino,2023/04/18 00:00:00,2023/06/18 00:00:00
536,54,TAG-54-6,Cattle,Bonsmara,2020/01/14 00:00:00,2020/03/14 00:00:00
537,54,TAG-54-7,Cattle,Dorper,2020/07/03 00:00:00,2020/09/03 00:00:00
538,54,TAG-54-8,Sheep,Boer Goat,2022/09/05 00:00:00,2022/11/05 00:00:00
539,54,TAG-54-9,Goat,Bonsmara,2021/01/15 00:00:00,2021/03/15 00:00:00
540,54,TAG-54-10,Sheep,Merino,2021/04/18 00:00:00,2021/06/18 00:00:00
541,55,TAG-55-1,Goat,Boer Goat,2021/12/18 00:00:00,2022/02/18 00:00:00
542,55,TAG-55-2,Goat,Boer Goat,2021/08/27 00:00:00,2021/10/27 00:00:00
543,55,TAG-55-3,Goat,Dorper,2021/06/08 00:00:00,2021/08/08 00:00:00
544,55,TAG-55-4,Goat,Bonsmara,2023/08/13 00:00:00,2023/10/13 00:00:00
545,55,TAG-55-5,Goat,Boer Goat,2022/01/16 00:00:00,2022/03/16 00:00:00
546,55,TAG-55-6,Cattle,Nguni,2022/09/06 00:00:00,2022/11/06 00:00:00
547,55,TAG-55-7,Sheep,Boer Goat,2023/05/22 00:00:00,2023/07/22 00:00:00
548,55,TAG-55-8,Sheep,Bonsmara,2021/11/17 00:00:00,2022/01/17 00:00:00
549,55,TAG-55-9,Goat,Dorper,2020/09/22 00:00:00,2020/11/22 00:00:00
550,55,TAG-55-10,Goat,Bonsmara,2023/10/05 00:00:00,2023/12/05 00:00:00
551,56,TAG-56-1,Sheep,Bonsmara,2022/10/02 00:00:00,2022/12/02 00:00:00
552,56,TAG-56-2,Cattle,Bonsmara,2021/05/07 00:00:00,2021/07/07 00:00:00
553,56,TAG-56-3,Cattle,Boer Goat,2022/05/24 00:00:00,2022/07/24 00:00:00
554,56,TAG-56-4,Cattle,Merino,2023/08/13 00:00:00,2023/10/13 00:00:00
555,56,TAG-56-5,Sheep,Bonsmara,2020/12/15 00:00:00,2021/02/15 00:00:00
556,56,TAG-56-6,Goat,Boer Goat,2023/03/02 00:00:00,2023/05/02 00:00:00
557,56,TAG-56-7,Goat,Boer Goat,2023/08/16 00:00:00,2023/10/16 00:00:00
558,56,TAG-56-8,Cattle,Dorper,2020/05/25 00:00:00,2020/07/25 00:00:00
559,56,TAG-56-9,Cattle,Nguni,2023/08/13 00:00:00,2023/10/13 00:00:00
560,56,TAG-56-10,Cattle,Nguni,2022/11/15 00:00:00,2023/01/15 00:00:00
561,57,TAG-57-1,Cattle,Merino,2021/04/02 00:00:00,2021/06/02 00:00:00
562,57,TAG-57-2,Cattle,Bonsmara,2022/04/06 00:00:00,2022/06/06 00:00:00
563,57,TAG-57-3,Sheep,Bonsmara,2020/04/21 00:00:00,2020/06/21 00:00:00
564,57,TAG-57-4,Sheep,Nguni,2023/10/12 00:00:00,2023/12/12 00:00:00
565,57,TAG-57-5,Cattle,Bonsmara,2022/10/11 00:00:00,2022/12/11 00:00:00
566,57,TAG-57-6,Sheep,Dorper,2021/07/06 00:00:00,2021/09/06 00:00:00
567,57,TAG-57-7,Goat,Dorper,2020/09/24 00:00:00,2020/11/24 00:00:00
568,57,TAG-57-8,Sheep,Bonsmara,2022/07/16 00:00:00,2022/09/16 00:00:00
569,57,TAG-57-9,Goat,Bonsmara,2023/02/18 00:00:00,2023/04/18 00:00:00
570,57,TAG-57-10,Goat,Boer Goat,2022/11/17 00:00:00,2023/01/17 00:00:00
571,58,TAG-58-1,Cattle,Merino,2023/05/18 00:00:00,2023/07/18 00:00:00
572,58,TAG-58-2,Cattle,Nguni,2022/12/23 00:00:00,2023/02/23 00:00:00
573,58,TAG-58-3,Cattle,Bonsmara,2020/01/15 00:00:00,2020/03/15 00:00:00
574,58,TAG-58-4,Sheep,Nguni,2021/06/08 00:00:00,2021/08/08 00:00:00
575,58,TAG-58-5,Cattle,Boer Goat,2021/04/16 00:00:00,2021/06/16 00:00:00
576,58,TAG-58-6,Goat,Nguni,2021/02/01 00:00:00,2021/04/01 00:00:00
